Ano de eleição;Cor / Raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Identidade de gênero;Intérprete de libras;Município;Nome social;País;Quilombola;Região;Turno;UF;Quantidade de eleitores deficientes abstenção;Quantidade de eleitores comparecimento TTE;Quantidade de eleitores abstenção TTE;Quantidade de eleitores abstenção obrigatório;Quantidade de eleitores facultativos;Quantidade de eleitores obrigatórios;Quantidade de eleitores comparecimento facultativo;Quantidade de eleitores comparecimento obrigatório;Quantidade de eleitores deficientes facultativo;Quantidade de eleitores deficientes obrigatório;Quantidade de eleitores deficientes comparecimento;Quantidade de eleitores deficientes abstenção facultativo;Quantidade de eleitores deficientes abstenção obrigatório;Quantidade de eleitores nome social;Quantidade de eleitores aptos;Quantidade de eleitores comparecimento;Quantidade de eleitores abstenção;Data de carga
2024;NÃO INFORMADO;SOLTEIRO;65 a 69 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;11;0;74;0;63;0;0;0;0;0;0;74;63;11;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;65 a 69 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;1;31;0;211;0;180;0;5;5;0;0;0;211;180;31;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;65 a 69 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;2;0;0;21;0;135;0;114;0;4;2;0;2;0;135;114;21;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;65 a 69 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;7;0;33;0;26;0;0;0;0;0;0;33;26;7;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;65 a 69 anos                  ;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;11;0;46;0;35;0;0;0;0;0;0;46;35;11;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;65 a 69 anos                  ;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;1;0;0;19;0;107;0;88;0;1;0;0;1;0;107;88;19;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;65 a 69 anos                  ;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;4;0;26;0;22;0;1;1;0;0;0;26;22;4;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;65 a 69 anos                  ;MASCULINO;ANALFABETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;13;0;8;0;0;0;0;0;0;0;13;8;5;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;65 a 69 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;1;0;0;11;0;55;0;44;0;1;0;0;1;0;55;44;11;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;65 a 69 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;1;0;0;37;0;161;0;124;0;2;1;0;1;0;161;124;37;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;65 a 69 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;9;0;68;0;59;0;1;1;0;0;0;68;59;9;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;65 a 69 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Sim;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;0;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;65 a 69 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;1;0;0;4;0;22;0;18;0;2;1;0;1;0;22;18;4;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;65 a 69 anos                  ;MASCULINO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;7;0;31;0;24;0;2;2;0;0;0;31;24;7;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;65 a 69 anos                  ;MASCULINO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;8;0;52;0;44;0;0;0;0;0;0;52;44;8;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;65 a 69 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;0;11;0;11;0;0;0;0;0;0;11;11;0;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;70 a 74 anos                  ;FEMININO;ANALFABETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;1;0;0;0;14;0;5;0;2;0;1;1;0;0;14;5;9;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;70 a 74 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;44;0;28;0;2;0;2;0;0;0;44;28;16;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;70 a 74 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;4;0;0;0;131;0;74;0;8;0;4;4;0;0;131;74;57;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;70 a 74 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;1;0;0;0;63;0;43;0;3;0;2;1;0;0;63;43;20;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;70 a 74 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;17;0;12;0;0;0;0;0;0;0;17;12;5;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;70 a 74 anos                  ;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;5;0;0;0;50;0;29;0;5;0;0;5;0;0;50;29;21;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;70 a 74 anos                  ;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;77;0;59;0;2;0;2;0;0;0;77;59;18;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;70 a 74 anos                  ;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;13;0;9;0;0;0;0;0;0;0;13;9;4;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;70 a 74 anos                  ;MASCULINO;ANALFABETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;2;0;0;0;12;0;6;0;3;0;1;2;0;0;12;6;6;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;70 a 74 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;11;0;5;0;0;0;0;0;0;0;11;5;6;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;70 a 74 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;3;0;0;0;83;0;50;0;4;0;1;3;0;0;83;50;33;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;70 a 74 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;1;0;0;0;21;0;14;0;1;0;0;1;0;0;21;14;7;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;70 a 74 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;11;0;6;0;0;0;0;0;0;0;11;6;5;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;70 a 74 anos                  ;MASCULINO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;15;0;8;0;0;0;0;0;0;0;15;8;7;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;70 a 74 anos                  ;MASCULINO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;28;0;22;0;0;0;0;0;0;0;28;22;6;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;70 a 74 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;6;0;5;0;1;0;1;0;0;0;6;5;1;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;75 a 79 anos                  ;FEMININO;ANALFABETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;1;0;0;0;2;0;0;0;1;0;0;1;0;0;2;0;2;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;75 a 79 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;18;0;7;0;0;0;0;0;0;0;18;7;11;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;75 a 79 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;47;0;19;0;0;0;0;0;0;0;47;19;28;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;75 a 79 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;38;0;19;0;0;0;0;0;0;0;38;19;19;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;75 a 79 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;75 a 79 anos                  ;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;25;0;12;0;0;0;0;0;0;0;25;12;13;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;75 a 79 anos                  ;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;1;0;0;0;31;0;18;0;1;0;0;1;0;0;31;18;13;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;75 a 79 anos                  ;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;2;0;1;0;0;0;0;0;0;0;2;1;1;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;75 a 79 anos                  ;MASCULINO;ANALFABETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2;2;0;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;75 a 79 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;3;0;1;0;0;0;0;0;0;0;3;1;2;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;75 a 79 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;16;0;11;0;0;0;0;0;0;0;16;11;5;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;75 a 79 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;10;0;6;0;0;0;0;0;0;0;10;6;4;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;75 a 79 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;75 a 79 anos                  ;MASCULINO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;17;0;7;0;0;0;0;0;0;0;17;7;10;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;75 a 79 anos                  ;MASCULINO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;4;0;1;0;0;0;0;0;0;0;4;1;3;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;80 a 84 anos                  ;FEMININO;ANALFABETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;5;0;0;0;0;0;0;0;0;0;5;0;5;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;80 a 84 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;1;0;0;0;6;0;3;0;1;0;0;1;0;0;6;3;3;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;80 a 84 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;19;0;9;0;0;0;0;0;0;0;19;9;10;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;80 a 84 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;8;0;4;0;0;0;0;0;0;0;8;4;4;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;80 a 84 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;2;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;80 a 84 anos                  ;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;7;0;2;0;0;0;0;0;0;0;7;2;5;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;80 a 84 anos                  ;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;10;0;5;0;0;0;0;0;0;0;10;5;5;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;80 a 84 anos                  ;MASCULINO;ANALFABETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;3;0;1;0;0;0;0;0;0;0;3;1;2;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;80 a 84 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;5;0;4;0;0;0;0;0;0;0;5;4;1;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;80 a 84 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;5;0;1;0;0;0;0;0;0;0;5;1;4;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;80 a 84 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;4;0;3;0;0;0;0;0;0;0;4;3;1;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;80 a 84 anos                  ;MASCULINO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;80 a 84 anos                  ;MASCULINO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;2;0;1;0;0;0;0;0;0;0;2;1;1;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;85 a 89 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;85 a 89 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;8;0;4;0;0;0;0;0;0;0;8;4;4;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;85 a 89 anos                  ;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;6;0;0;0;0;0;0;0;0;0;6;0;6;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;85 a 89 anos                  ;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;4;0;2;0;0;0;0;0;0;0;4;2;2;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;85 a 89 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;1;0;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;85 a 89 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;85 a 89 anos                  ;MASCULINO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;90 a 94 anos                  ;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;90 a 94 anos                  ;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;90 a 94 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;NÃO INFORMADO;SOLTEIRO;95 a 99 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;NÃO INFORMADO;VIÚVO;100 anos ou mais              ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;2;0;1;0;0;0;0;0;0;0;2;1;1;2025-04-29 16:22:43
2024;NÃO INFORMADO;VIÚVO;20 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;NÃO INFORMADO;VIÚVO;20 anos                       ;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;NÃO INFORMADO;VIÚVO;21 a 24 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;3;0;3;0;0;0;0;0;0;0;0;3;0;3;2025-04-29 16:22:43
2024;NÃO INFORMADO;VIÚVO;21 a 24 anos                  ;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;NÃO INFORMADO;VIÚVO;21 a 24 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;1;0;2;0;1;0;0;0;0;0;0;2;1;1;2025-04-29 16:22:43
2024;NÃO INFORMADO;VIÚVO;25 a 29 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;NÃO INFORMADO;VIÚVO;25 a 29 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;NÃO INFORMADO;VIÚVO;25 a 29 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;NÃO INFORMADO;VIÚVO;25 a 29 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;NÃO INFORMADO;VIÚVO;25 a 29 anos                  ;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Não;Brasil;NÃO INFORMADO;SUL;1;SC;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
