sg_uf;nm_municipio;ds_cargo;nr_candidato;nm_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_tot_turno;cd_cargo;sg_ue;sq_candidato;sq_eleicao_divulga;nm_regiao;qt_votos_nom_validos
SC;ITAJAÍ;Vereador;17500;ARTUR DE JESUS;PSL;PSL;1;Suplente;13;81612;240001119384;2030402020;SUL;685
SC;ITAJAÍ;Vereador;20111;MARCIO ADEMESIO DA SILVA;PSC;PSC;1;Suplente;13;81612;240000755725;2030402020;SUL;679
SC;ITAJAÍ;Vereador;45045;ROBERTO RIVELINO DA CUNHA;PSDB;PSDB;1;Eleito por média;13;81612;240001111330;2030402020;SUL;753
SC;ITAJAÍ;Vereador;25100;AGOSTINHO PERUZZO;DEM;DEM;1;Suplente;13;81612;240000755920;2030402020;SUL;135
SC;ITAJAÍ;Vereador;11700;MARIA DE LOURDES GUEDES DE ANDRADE;PP;PP;1;Suplente;13;81612;240000811870;2030402020;SUL;145
SC;ITAJAÍ;Vereador;12123;DOUGLAS CRISTINO DA SILVA;PDT;PDT;1;Suplente;13;81612;240000977700;2030402020;SUL;879
SC;ITAJAÍ;Vereador;70008;CLAIR JOSÉ DOS SANTOS;AVANTE;AVANTE;1;Não eleito;13;81612;240001261221;2030402020;SUL;13
SC;ITAJAÍ;Vereador;10107;ADEMAR DA COSTA JUNIOR;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240000675267;2030402020;SUL;126
SC;ITAJAÍ;Vereador;22444;GABRIEL HENRIQUE VENTURA MEDEIROS;PL;PL;1;Suplente;13;81612;240000672432;2030402020;SUL;102
SC;ITAJAÍ;Vereador;11555;MAURILIO MORAES;PP;PP;1;Eleito por média;13;81612;240000811873;2030402020;SUL;1384
SC;ITAJAÍ;Vereador;77767;MILENE TERESA DE ARAGÃO;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;13;81612;240000812050;2030402020;SUL;39
SC;ITAJAÍ;Vereador;19119;HUMBERTO RODRIGUES ROSA;PODE;PODE;1;Suplente;13;81612;240001111341;2030402020;SUL;93
SC;ITAJAÍ;Vereador;12567;SAMOEL LUCIANO ELIAS;PDT;PDT;1;Suplente;13;81612;240000977684;2030402020;SUL;366
SC;ITAJAÍ;Vereador;22800;MANOEL JOÃO FRANCISCO FILHO;PL;PL;1;Suplente;13;81612;240000672431;2030402020;SUL;434
SC;ITAJAÍ;Vereador;40069;TALITA CANUTO DE SOUSA;PSB;PSB;1;Suplente;13;81612;240000979365;2030402020;SUL;53
SC;ITAJAÍ;Vereador;40199;JOAO CARLOS ETUR;PSB;PSB;1;Suplente;13;81612;240000979362;2030402020;SUL;59
SC;ITAJAÍ;Vereador;23456;HAMAYANE PRICILA DOS ANJOS;CIDADANIA;CIDADANIA;1;Não eleito;13;81612;240001117924;2030402020;SUL;16
SC;ITAJAÍ;Vereador;23500;SABRINA LEITE KRESSIN;CIDADANIA;CIDADANIA;1;Não eleito;13;81612;240001117914;2030402020;SUL;148
SC;ITAJAÍ;Vereador;13633;DAVI JOSÉ TEIXEIRA;PT;PT;1;Não eleito;13;81612;240001237991;2030402020;SUL;282
SC;ITAJAÍ;Vereador;13555;CELIO CARDOSO;PT;PT;1;Não eleito;13;81612;240001237990;2030402020;SUL;58
SC;ITAJAÍ;Vereador;13134;CLÓVIS GOMES PEREIRA;PT;PT;1;Não eleito;13;81612;240001237988;2030402020;SUL;17
SC;ITAJAÍ;Vereador;15334;NAILTON DE LIMA;MDB;MDB;1;Suplente;13;81612;240000755755;2030402020;SUL;35
SC;ITAJAÍ;Vereador;17177;MÁXIMA LUCIA FELICIO;PSL;PSL;1;Suplente;13;81612;240001119373;2030402020;SUL;87
SC;ITAJAÍ;Vereador;17779;JULIANO LOPES;PSL;PSL;1;Suplente;13;81612;240001119383;2030402020;SUL;154
SC;ITAJAÍ;Vereador;20022;EDIR RICARDO DA SILVA;PSC;PSC;1;Suplente;13;81612;240000755718;2030402020;SUL;178
SC;ITAJAÍ;Vereador;20321;CARLOS ITAMAR PEREIRA RODRIGUES;PSC;PSC;1;Suplente;13;81612;240000755709;2030402020;SUL;203
SC;ITAJAÍ;Vereador;40999;ODIVAN WIVALDO LINHARES;PSB;PSB;1;Eleito por média;13;81612;240000979377;2030402020;SUL;1211
SC;ITAJAÍ;Vereador;11110;RICARDO DELFINO;PP;PP;1;Suplente;13;81612;240000811878;2030402020;SUL;68
SC;ITAJAÍ;Vereador;77777;OSMAR ANIBAL TEIXEIRA JÚNIOR;SOLIDARIEDADE;SOLIDARIEDADE;1;Eleito por QP;13;81612;240000812060;2030402020;SUL;2117
SC;ITAJAÍ;Vereador;14333;RENATO FERNANDES COSTA;PTB;PTB;1;Não eleito;13;81612;240000811692;2030402020;SUL;33
SC;ITAJAÍ;Vereador;22222;LUCIANO CUSTODIO;PL;PL;1;Suplente;13;81612;240000672430;2030402020;SUL;144
SC;ITAJAÍ;Vereador;51600;WENDY WILLIAM DO NASCIMENTO;PATRIOTA;PATRIOTA;1;Não eleito;13;81612;240001121516;2030402020;SUL;156
SC;ITAJAÍ;Vereador;51007;VALTER DA SILVA;PATRIOTA;PATRIOTA;1;Não eleito;13;81612;240001121523;2030402020;SUL;146
SC;ITAJAÍ;Vereador;77999;DANIEL KRIEGER;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;13;81612;240000812047;2030402020;SUL;64
SC;ITAJAÍ;Vereador;45100;MATHEUS PROVESI TOLENTINO DE SOUZA;PSDB;PSDB;1;Suplente;13;81612;240001111322;2030402020;SUL;730
SC;ITAJAÍ;Vereador;15715;LEANDRA ADAMI CHAVES;MDB;MDB;1;Suplente;13;81612;240000755752;2030402020;SUL;319
SC;ITAJAÍ;Vereador;12345;MARLETE TERESINHA CRISPIM GOMES;PDT;PDT;1;Suplente;13;81612;240000977694;2030402020;SUL;560
SC;ITAJAÍ;Vereador;12300;HILDA CAROLINA DEOLA;PDT;PDT;1;Eleito por média;13;81612;240000977686;2030402020;SUL;1287
SC;ITAJAÍ;Vereador;25222;LEANDRO VINICIUS HAHN;DEM;DEM;1;Suplente;13;81612;240000755922;2030402020;SUL;23
SC;ITAJAÍ;Vereador;22221;MARCOS ANTÔNIO GONÇALVES PINHEIRO;PL;PL;1;Suplente;13;81612;240000672418;2030402020;SUL;262
SC;ITAJAÍ;Vereador;10123;CARLOS SOUSA SANTOS;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240000675284;2030402020;SUL;671
SC;ITAJAÍ;Vereador;17977;JOSÉ CARLOS DA LUZ;PSL;PSL;1;Suplente;13;81612;240001119388;2030402020;SUL;123
SC;ITAJAÍ;Vereador;22116;JANETE BERTAN;PL;PL;1;Suplente;13;81612;240000672435;2030402020;SUL;36
SC;ITAJAÍ;Vereador;90234;JOSÉ AILTON DA SILVA DOS SANTOS;PROS;PROS;1;Não eleito;13;81612;240001272046;2030402020;SUL;0
SC;ITAJAÍ;Vereador;90123;MARIA APARECIDA DOS SANTOS;PROS;PROS;1;Não eleito;13;81612;240000950792;2030402020;SUL;58
SC;ITAJAÍ;Vereador;77889;MARCELO DUTRA GONÇALVES;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;13;81612;240000812059;2030402020;SUL;12
SC;ITAJAÍ;Vereador;77399;FRANCISCO ERLANDIO RODRIGUES DIMAS;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;13;81612;240000812040;2030402020;SUL;87
SC;ITAJAÍ;Vereador;77121;MARIANA DE AMORIM;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;13;81612;240000812049;2030402020;SUL;10
SC;ITAJAÍ;Vereador;19640;LILI LANA PAYE;PODE;PODE;1;Suplente;13;81612;240001111337;2030402020;SUL;8
SC;ITAJAÍ;Vereador;19153;RANIERI DA SILVA;PODE;PODE;1;Suplente;13;81612;240001111351;2030402020;SUL;28
SC;ITAJAÍ;Vereador;45025;MARCOS VENICIO FELIX;PSDB;PSDB;1;Suplente;13;81612;240001111319;2030402020;SUL;387
SC;ITAJAÍ;Vereador;15107;MORGANA MARIA PHILIPPI;MDB;MDB;1;Suplente;13;81612;240000755735;2030402020;SUL;351
SC;ITAJAÍ;Vereador;12038;REGIS DE LIMA;PDT;PDT;1;Suplente;13;81612;240000977683;2030402020;SUL;197
SC;ITAJAÍ;Vereador;25200;JULIANO RAUL HELLGRENN;DEM;DEM;1;Suplente;13;81612;240000755928;2030402020;SUL;93
SC;ITAJAÍ;Vereador;19109;ELVIO RODRIGUES FRANCA;PODE;PODE;1;Suplente;13;81612;240001111348;2030402020;SUL;130
SC;ITAJAÍ;Vereador;19202;ROSE MARI PASSOS DE OLIVEIRA ROHLING;PODE;PODE;1;Suplente;13;81612;240001111338;2030402020;SUL;83
SC;ITAJAÍ;Vereador;23878;RICHARD SANTOS THOMAZ DA SILVA;CIDADANIA;CIDADANIA;1;Não eleito;13;81612;240001117915;2030402020;SUL;14
SC;ITAJAÍ;Vereador;23646;ROBSON DA SILVA;CIDADANIA;CIDADANIA;1;Não eleito;13;81612;240001117927;2030402020;SUL;490
SC;ITAJAÍ;Vereador;23147;ROBERTO CARLOS DE SOUZA;CIDADANIA;CIDADANIA;1;Não eleito;13;81612;240001117928;2030402020;SUL;14
SC;ITAJAÍ;Vereador;23033;VANESSA VARGAS RODRIGUES;CIDADANIA;CIDADANIA;1;Não eleito;13;81612;240001117929;2030402020;SUL;54
SC;ITAJAÍ;Vereador;10182;NAILTON COSTA DIAS;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240000675261;2030402020;SUL;26
SC;ITAJAÍ;Vereador;10033;ALISSON RUIS DE ARAÚJO;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240000675282;2030402020;SUL;58
SC;ITAJAÍ;Vereador;13013;SANDRA HELENA MARTINS IUPPEN;PT;PT;1;Não eleito;13;81612;240001237989;2030402020;SUL;20
SC;ITAJAÍ;Vereador;15555;DEIGRE APARECIDA RAMOS GODINHO;MDB;MDB;1;Suplente;13;81612;240000755740;2030402020;SUL;888
SC;ITAJAÍ;Vereador;10445;FLAVIO ADRIANO ROSA;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240000675273;2030402020;SUL;48
SC;ITAJAÍ;Vereador;10167;CLOVIS ADOLFO DOS SANTOS;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240000675271;2030402020;SUL;73
SC;ITAJAÍ;Vereador;17020;ADRIANO ALEXANDRE ÁRCEGA KLAWA;PSL;PSL;1;Eleito por média;13;81612;240001119369;2030402020;SUL;783
SC;ITAJAÍ;Vereador;11011;ROBSON INÁCIO GOMES;PP;PP;1;Suplente;13;81612;240000811868;2030402020;SUL;118
SC;ITAJAÍ;Vereador;70000;HAROLDO FERREIRA DE ARAUJO JUNIOR;AVANTE;AVANTE;1;Não eleito;13;81612;240001261160;2030402020;SUL;30
SC;ITAJAÍ;Vereador;14155;OSMAR ALTAIR ADRIANO;PTB;PTB;1;Não eleito;13;81612;240000811694;2030402020;SUL;158
SC;ITAJAÍ;Vereador;51511;VITOR CABRAL BRAZÃO;PATRIOTA;PATRIOTA;1;Não eleito;13;81612;240001121532;2030402020;SUL;19
SC;ITAJAÍ;Vereador;51104;JOSÉ JACINTO;PATRIOTA;PATRIOTA;1;Não eleito;13;81612;240001121517;2030402020;SUL;58
SC;ITAJAÍ;Vereador;77100;JOÃO RICARDO NUNES DA SILVA;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;13;81612;240000812043;2030402020;SUL;64
SC;ITAJAÍ;Vereador;77747;JORGE LUIZ DE OLIVEIRA;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;13;81612;240000812055;2030402020;SUL;393
SC;ITAJAÍ;Vereador;77017;RENATA NARCIZO MACHADO;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;13;81612;240000812065;2030402020;SUL;1517
SC;ITAJAÍ;Vereador;77333;NIVALDO ANTÔNIO DOS SANTOS;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;13;81612;240000812064;2030402020;SUL;73
SC;ITAJAÍ;Vereador;22123;FABIO LUIZ FERNANDES CASTELO GUEDES;PL;PL;1;Eleito por QP;13;81612;240000672437;2030402020;SUL;1087
SC;ITAJAÍ;Vereador;25825;MARCIO FRAZ DA CUNHA;DEM;DEM;1;Suplente;13;81612;240000755937;2030402020;SUL;23
SC;ITAJAÍ;Vereador;25007;RODRIGO SOUZA CAMPESATTI;DEM;DEM;1;Suplente;13;81612;240000755939;2030402020;SUL;100
SC;ITAJAÍ;Vereador;25000;PAULO ROGERIO MAES JUNIOR;DEM;DEM;1;Suplente;13;81612;240000755931;2030402020;SUL;650
SC;ITAJAÍ;Vereador;19111;JOAO ANTONIO PONTES;PODE;PODE;1;Suplente;13;81612;240001111349;2030402020;SUL;53
SC;ITAJAÍ;Vereador;40111;MIRIAM IOLANDA MARTINS;PSB;PSB;1;Suplente;13;81612;240001264509;2030402020;SUL;11
SC;ITAJAÍ;Vereador;19007;UBIRAJARA DIAS;PODE;PODE;1;Suplente;13;81612;240001264510;2030402020;SUL;10
SC;ITAJAÍ;Vereador;19030;PAULO SÉRGIO CHAVES JÚNIOR;PODE;PODE;1;Suplente;13;81612;240001111350;2030402020;SUL;47
SC;ITAJAÍ;Vereador;23050;AGENOR DA SILVA JÚNIOR;CIDADANIA;CIDADANIA;1;Não eleito;13;81612;240001117922;2030402020;SUL;184
SC;ITAJAÍ;Vereador;23111;THIAGO BENEDITO TEIXEIRA DE PAULA;CIDADANIA;CIDADANIA;1;Não eleito;13;81612;240001117918;2030402020;SUL;62
SC;ITAJAÍ;Vereador;10045;EDI GETULIO DA SILVA;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240000675272;2030402020;SUL;36
SC;ITAJAÍ;Vereador;10222;OLINDO CUSTÓDIO JUNIOR;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240000675268;2030402020;SUL;188
SC;ITAJAÍ;Vereador;17117;JORGE HENRIQUE VIEIRA;PSL;PSL;1;Suplente;13;81612;240001119374;2030402020;SUL;74
SC;ITAJAÍ;Vereador;17123;NOÉ PEDRO DA LUZ;PSL;PSL;1;Suplente;13;81612;240001119375;2030402020;SUL;367
SC;ITAJAÍ;Vereador;15623;CARLOS AUGUSTO DA ROSA;MDB;MDB;1;Suplente;13;81612;240000755751;2030402020;SUL;665
SC;ITAJAÍ;Vereador;17789;MANOELA DE AZEVEDO BARBOSA DE AMORIM;PSL;PSL;1;Suplente;13;81612;240001119368;2030402020;SUL;163
SC;ITAJAÍ;Vereador;20193;ISRAEL DOS SANTOS;PSC;PSC;1;Suplente;13;81612;240000755716;2030402020;SUL;612
SC;ITAJAÍ;Vereador;12888;ISABEL CONCEIÇÃO DE SOUZA MARQUES;PDT;PDT;1;Suplente;13;81612;240000977688;2030402020;SUL;134
SC;ITAJAÍ;Vereador;70779;ILZA APARECIDA MACEDO DE OLIVEIRA;AVANTE;AVANTE;1;Não eleito;13;81612;240001261216;2030402020;SUL;25
SC;ITAJAÍ;Vereador;70362;RICARDO MASCARENHAS PASSOS;AVANTE;AVANTE;1;Não eleito;13;81612;240001261203;2030402020;SUL;37
SC;ITAJAÍ;Vereador;70123;FLAVIO DE PAULA;AVANTE;AVANTE;1;Não eleito;13;81612;240001261218;2030402020;SUL;164
SC;ITAJAÍ;Vereador;14441;FLAVIO FABIANO FILASTRO;PTB;PTB;1;Não eleito;13;81612;240001261521;2030402020;SUL;27
SC;ITAJAÍ;Vereador;51800;ANDERSON FAGUNDES DE OLIVEIRA;PATRIOTA;PATRIOTA;1;Não eleito;13;81612;240001121524;2030402020;SUL;92
SC;ITAJAÍ;Vereador;77176;SHEILA MARIS KUHNEN;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;13;81612;240000812051;2030402020;SUL;41
SC;ITAJAÍ;Vereador;77077;GLEDSON RICHARD MAES;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;13;81612;240001272678;2030402020;SUL;85
SC;ITAJAÍ;Vereador;77111;MAICON RODRIGUES;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;13;81612;240000812058;2030402020;SUL;277
SC;ITAJAÍ;Vereador;45888;JOSÉ JOÃO GONÇALVES FILHO;PSDB;PSDB;1;Suplente;13;81612;240001111312;2030402020;SUL;214
SC;ITAJAÍ;Vereador;45880;GRAZIELE BRUGNAGO;PSDB;PSDB;1;Suplente;13;81612;240001111320;2030402020;SUL;318
SC;ITAJAÍ;Vereador;12122;JOSÉ CARLOS CAETANO;PDT;PDT;1;Suplente;13;81612;240000977704;2030402020;SUL;120
SC;ITAJAÍ;Vereador;25678;VIVIAN SCHAEFER DA CRUZ;DEM;DEM;1;Suplente;13;81612;240000755923;2030402020;SUL;456
SC;ITAJAÍ;Vereador;25725;MARCELA CRISTINA DA SILVA;DEM;DEM;1;Suplente;13;81612;240000755930;2030402020;SUL;22
SC;ITAJAÍ;Vereador;40666;JOEL CARLOS LIMA;PSB;PSB;1;Suplente;13;81612;240000979370;2030402020;SUL;28
SC;ITAJAÍ;Vereador;23070;FABRÍCIO MARINHO;CIDADANIA;CIDADANIA;1;Não eleito;13;81612;240001117923;2030402020;SUL;680
SC;ITAJAÍ;Vereador;23123;TALIEN ELINE STOFELLI STACHUK;CIDADANIA;CIDADANIA;1;Não eleito;13;81612;240001117913;2030402020;SUL;292
SC;ITAJAÍ;Vereador;10021;JACKSON DE SOUZA;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240000675281;2030402020;SUL;227
SC;ITAJAÍ;Vereador;13777;RÔMULO MAFRA;PT;PT;1;Não eleito;13;81612;240001237993;2030402020;SUL;191
SC;ITAJAÍ;Vereador;17217;JULIANA NADIR SESTREM COSTA;PSL;PSL;1;Suplente;13;81612;240001119380;2030402020;SUL;373
SC;ITAJAÍ;Vereador;40000;CLEVERSON APETZ;PSB;PSB;1;Suplente;13;81612;240000979359;2030402020;SUL;515
SC;ITAJAÍ;Vereador;20333;MARILI BASQUERA PILAR FELIPE;PSC;PSC;1;Suplente;13;81612;240000755726;2030402020;SUL;25
SC;ITAJAÍ;Vereador;11333;CARMEN LÚCIA DACOL;PP;PP;1;Suplente;13;81612;240000811874;2030402020;SUL;85
SC;ITAJAÍ;Vereador;12153;LAIS DE GREGORIO;PDT;PDT;1;Suplente;13;81612;240000977692;2030402020;SUL;135
SC;ITAJAÍ;Vereador;11365;MAURI MANOEL CABRAL;PP;PP;1;Suplente;13;81612;240000811877;2030402020;SUL;194
SC;ITAJAÍ;Vereador;22456;ERIBERTO LUCHTENBERG;PL;PL;1;Suplente;13;81612;240000672434;2030402020;SUL;660
SC;ITAJAÍ;Vereador;51777;CRISTIANE ALAIDE COELHO PINTO;PATRIOTA;PATRIOTA;1;Não eleito;13;81612;240001121529;2030402020;SUL;33
SC;ITAJAÍ;Vereador;77195;THAYARA ROBERTA DOS SANTOS TRINDADE;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;13;81612;240000812057;2030402020;SUL;21
SC;ITAJAÍ;Vereador;45222;IRANEY WERNKE AMORIM;PSDB;PSDB;1;Suplente;13;81612;240001111311;2030402020;SUL;208
SC;ITAJAÍ;Vereador;45321;EDVALDO MANOEL DE SOUZA;PSDB;PSDB;1;Suplente;13;81612;240001111317;2030402020;SUL;180
SC;ITAJAÍ;Vereador;15015;VILMAR JOSÉ LEAL NUNES;MDB;MDB;1;Suplente;13;81612;240000755742;2030402020;SUL;148
SC;ITAJAÍ;Vereador;15111;THIAGO DA SILVA MORASTONI;MDB;MDB;1;Eleito por QP;13;81612;240000755741;2030402020;SUL;1855
SC;ITAJAÍ;Vereador;25321;JOSUE PEREIRA;DEM;DEM;1;Suplente;13;81612;240000755927;2030402020;SUL;196
SC;ITAJAÍ;Vereador;19181;ANTÔNIA SANDRA VIEIRA;PODE;PODE;1;Suplente;13;81612;240001111357;2030402020;SUL;34
SC;ITAJAÍ;Vereador;22700;JULIO CESAR VIANA;PL;PL;1;Suplente;13;81612;240000672422;2030402020;SUL;148
SC;ITAJAÍ;Vereador;40001;EVERSON DA ROCHA NUNES;PSB;PSB;1;Suplente;13;81612;240000979375;2030402020;SUL;137
SC;ITAJAÍ;Vereador;40032;EMANUELE ABIGAIL PIRES BAGESTAN;PSB;PSB;1;Suplente;13;81612;240000979360;2030402020;SUL;17
SC;ITAJAÍ;Vereador;23321;MATHEUS BORGES DE OLIVEIRA;CIDADANIA;CIDADANIA;1;Não eleito;13;81612;240001261524;2030402020;SUL;50
SC;ITAJAÍ;Vereador;10888;MARLENE ALVES;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240000675280;2030402020;SUL;9
SC;ITAJAÍ;Vereador;17715;JOZOÉ LEITE;PSL;PSL;1;Suplente;13;81612;240001119371;2030402020;SUL;97
SC;ITAJAÍ;Vereador;10100;EMILENE JACOMELLI;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240000675266;2030402020;SUL;119
SC;ITAJAÍ;Vereador;11411;JOSEILTON DE SALES BATISTA;PP;PP;1;Suplente;13;81612;240000811869;2030402020;SUL;20
SC;ITAJAÍ;Vereador;14111;WALDIR FERREIRA DE ANDRADE;PTB;PTB;1;Não eleito;13;81612;240000811691;2030402020;SUL;29
SC;ITAJAÍ;Vereador;10132;MARIA SANTÍSSIMA FAUSTINO;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240000675259;2030402020;SUL;47
SC;ITAJAÍ;Vereador;22321;JEFFERSON TESTTONI;PL;PL;1;Suplente;13;81612;240000672428;2030402020;SUL;296
SC;ITAJAÍ;Vereador;51222;ALISOM ANDREI MARQUES;PATRIOTA;PATRIOTA;1;Não eleito;13;81612;240001121519;2030402020;SUL;145
SC;ITAJAÍ;Vereador;51100;TERESINHA APARECIDA DE ARAUJO CAMARGO;PATRIOTA;PATRIOTA;1;Não eleito;13;81612;240001121531;2030402020;SUL;147
SC;ITAJAÍ;Vereador;51051;ALINE CRISTIANE DOS SANTOS;PATRIOTA;PATRIOTA;1;Não eleito;13;81612;240001121527;2030402020;SUL;159
SC;ITAJAÍ;Vereador;51885;RAFAEL DOS SANTOS;PATRIOTA;PATRIOTA;1;Não eleito;13;81612;240001121521;2030402020;SUL;12
SC;ITAJAÍ;Vereador;10777;OTTO LUIZ QUINTINO JUNIOR;REPUBLICANOS;REPUBLICANOS;1;Eleito por média;13;81612;240000675269;2030402020;SUL;1284
SC;ITAJAÍ;Vereador;77000;MARCIO JOSE LAURENÇO;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;13;81612;240000812046;2030402020;SUL;69
SC;ITAJAÍ;Vereador;45678;RODRIGO CARLOS TRUPPEL;PSDB;PSDB;1;Suplente;13;81612;240001111325;2030402020;SUL;616
SC;ITAJAÍ;Vereador;12222;JACQUELINE ADAIR BERNARDES RODRIGUES;PDT;PDT;1;Suplente;13;81612;240000977696;2030402020;SUL;148
SC;ITAJAÍ;Vereador;25123;CLAUDIO DOS SANTOS;DEM;DEM;1;Suplente;13;81612;240000755924;2030402020;SUL;246
SC;ITAJAÍ;Vereador;19777;EDER ORACI MARTINS;PODE;PODE;1;Suplente;13;81612;240001111347;2030402020;SUL;106
SC;ITAJAÍ;Vereador;19009;EDYL LENIZE CHERNHAKE;PODE;PODE;1;Suplente;13;81612;240001111342;2030402020;SUL;20
SC;ITAJAÍ;Vereador;40123;DANIELA BARBETTA METTE;PSB;PSB;1;Suplente;13;81612;240000979366;2030402020;SUL;585
SC;ITAJAÍ;Vereador;19999;OLGA MARIA BAESSO ZANELLA;PODE;PODE;1;Suplente;13;81612;240001111340;2030402020;SUL;184
SC;ITAJAÍ;Vereador;19958;VILMAR MENDONCA;PODE;PODE;1;Suplente;13;81612;240001111356;2030402020;SUL;3
SC;ITAJAÍ;Vereador;19555;AMAURI LOPES DA SILVA;PODE;PODE;1;Suplente;13;81612;240001111335;2030402020;SUL;5
SC;ITAJAÍ;Vereador;10111;MARCOS AURELIO MATEUS;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240000675279;2030402020;SUL;69
SC;ITAJAÍ;Vereador;13209;ROBISON LUIZ DA VEIGA;PT;PT;1;Não eleito;13;81612;240001237992;2030402020;SUL;26
SC;ITAJAÍ;Vereador;25250;NILZA MARIA DO AMARAL;DEM;DEM;1;Suplente;13;81612;240000755925;2030402020;SUL;29
SC;ITAJAÍ;Vereador;17717;EVERALDO PRATEAT DA SILVA;PSL;PSL;1;Suplente;13;81612;240001119381;2030402020;SUL;102
SC;ITAJAÍ;Vereador;17000;CARLOS ROBERTO MELLO;PSL;PSL;1;Suplente;13;81612;240001119376;2030402020;SUL;407
SC;ITAJAÍ;Vereador;20999;MARCOS ANTONIO ALVES;PSC;PSC;1;Suplente;13;81612;240000755721;2030402020;SUL;426
SC;ITAJAÍ;Vereador;20200;SANDRA VANDERLINDE;PSC;PSC;1;Suplente;13;81612;240000755727;2030402020;SUL;121
SC;ITAJAÍ;Vereador;11400;PAULO GEOVANE VIEIRA;PP;PP;1;Suplente;13;81612;240000811881;2030402020;SUL;143
SC;ITAJAÍ;Vereador;12007;PATRICIA DOS SANTOS CARDOSO;PDT;PDT;1;Suplente;13;81612;240000977698;2030402020;SUL;103
SC;ITAJAÍ;Vereador;70222;CLEBER LUIZ GONÇALVES;AVANTE;AVANTE;1;Não eleito;13;81612;240001261231;2030402020;SUL;48
SC;ITAJAÍ;Vereador;70444;FRANCISCA DUARTE DE OLIVEIRA;AVANTE;AVANTE;1;Não eleito;13;81612;240001261227;2030402020;SUL;7
SC;ITAJAÍ;Vereador;45456;ANNA CAROLINA CRISTOFOLINI MARTINS;PSDB;PSDB;1;Eleito por QP;13;81612;240001111326;2030402020;SUL;2504
SC;ITAJAÍ;Vereador;77027;MAICON RODRIGUES NEVES;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;13;81612;240000812056;2030402020;SUL;494
SC;ITAJAÍ;Vereador;77001;ANA RUBIA CORREIA;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;13;81612;240000812044;2030402020;SUL;29
SC;ITAJAÍ;Vereador;77700;SILVANA CONCEIÇÃO MACEDO;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;13;81612;240000812041;2030402020;SUL;79
SC;ITAJAÍ;Vereador;19333;VALMOR BRUCH;PODE;PODE;1;Suplente;13;81612;240001111355;2030402020;SUL;18
SC;ITAJAÍ;Vereador;45777;GILBERTO JESUS MENDES;PSDB;PSDB;1;Suplente;13;81612;240001111315;2030402020;SUL;516
SC;ITAJAÍ;Vereador;45233;GLEIDE NARA DE AMORIM;PSDB;PSDB;1;Suplente;13;81612;240001111324;2030402020;SUL;287
SC;ITAJAÍ;Vereador;45123;RAIMUNDO COSTA SALDANHA;PSDB;PSDB;1;Suplente;13;81612;240001111309;2030402020;SUL;365
SC;ITAJAÍ;Vereador;45611;EDUVALDO GENTIL GONÇALVES;PSDB;PSDB;1;Suplente;13;81612;240001111329;2030402020;SUL;116
SC;ITAJAÍ;Vereador;11444;ALAN JONATHAN DOS SANTOS;PP;PP;1;Suplente;13;81612;240000811882;2030402020;SUL;15
SC;ITAJAÍ;Vereador;25038;LENISE MELLO QUINTINO;DEM;DEM;1;Suplente;13;81612;240000755929;2030402020;SUL;49
SC;ITAJAÍ;Vereador;22888;EVILIN CRISTINA SANTOS;PL;PL;1;Suplente;13;81612;240001163238;2030402020;SUL;176
SC;ITAJAÍ;Vereador;22500;NAJARA PAULA DE SANTANA ROSA;PL;PL;1;Suplente;13;81612;240000672421;2030402020;SUL;17
