sg_uf;nm_municipio;ds_cargo;nr_candidato;nm_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_tot_turno;cd_cargo;sg_ue;sq_candidato;sq_eleicao_divulga;nm_regiao;qt_votos_nom_validos
SC;ITAJAÍ;Vereador;15229;PRACELINO RIBEIRO;PMDB;PMDB;1;Suplente;13;81612;240000018010;2;SUL;147
SC;ITAJAÍ;Vereador;13100;GUIDIONALDO REZENDE ANDRADE;PT;PP / PT;1;Suplente;13;81612;240000003890;2;SUL;48
SC;ITAJAÍ;Vereador;13613;LUCAS DE LIMA;PT;PP / PT;1;Suplente;13;81612;240000003892;2;SUL;710
SC;ITAJAÍ;Vereador;15200;RAPHAEL WILLIANS ROSENGARTEN FONSECA;PMDB;PMDB;1;Suplente;13;81612;240000018011;2;SUL;761
SC;ITAJAÍ;Vereador;45145;PERSILVANA SANTOS RODRIGUES SEEMUND;PSDB;DEM / PSDB;1;Suplente;13;81612;240000003442;2;SUL;354
SC;ITAJAÍ;Vereador;14400;MANOEL ADRIANO FILHO;PTB;PRB / PTB / PSL / PTN / PC do B / REDE;1;Suplente;13;81612;240000006622;2;SUL;84
SC;ITAJAÍ;Vereador;44112;SILVANA DE CAMPOS;PRP;PRP;1;Suplente;13;81612;240000018366;2;SUL;10
SC;ITAJAÍ;Vereador;44444;FABIANO DA SILVA;PRP;PRP;1;Suplente;13;81612;240000018349;2;SUL;283
SC;ITAJAÍ;Vereador;45611;CLAUDIO DOS SANTOS;PSDB;DEM / PSDB;1;Suplente;13;81612;240000003447;2;SUL;473
SC;ITAJAÍ;Vereador;77100;JOÃO RICARDO NUNES DA SILVA;SD;PSC / SD;1;Suplente;13;81612;240000002340;2;SUL;165
SC;ITAJAÍ;Vereador;77222;KATIA DAIANE BARBOSA AGUIRRE;SD;PSC / SD;1;Suplente;13;81612;240000002351;2;SUL;27
SC;ITAJAÍ;Vereador;36047;CLAUDIO PEREIRA;PTC;PTC / PR;1;Suplente;13;81612;240000009681;2;SUL;88
SC;ITAJAÍ;Vereador;15777;SUEVERTON JOÃO DE AQUINO;PMDB;PMDB;1;Suplente;13;81612;240000018014;2;SUL;234
SC;ITAJAÍ;Vereador;15333;SALOMÃO BRAGA DOS REIS;PMDB;PMDB;1;Suplente;13;81612;240000018013;2;SUL;38
SC;ITAJAÍ;Vereador;55333;LEVI LUCIANO;PSD;PSD;1;Suplente;13;81612;240000015127;2;SUL;219
SC;ITAJAÍ;Vereador;40040;VILMAR GOLÇALVES;PSB;PSB;1;Suplente;13;81612;240000018292;2;SUL;13
SC;ITAJAÍ;Vereador;22321;EDUVIRGES GENTIL GONÇALVES;PR;PTC / PR;1;Suplente;13;81612;240000009692;2;SUL;102
SC;ITAJAÍ;Vereador;44010;TÂNIA MARISA WELTER PRESCHADT;PRP;PRP;1;Suplente;13;81612;240000018369;2;SUL;287
SC;ITAJAÍ;Vereador;13213;CLEONICE FATIMA FIORENTIN COMUNELLO;PT;PP / PT;1;Suplente;13;81612;240000003887;2;SUL;129
SC;ITAJAÍ;Vereador;15310;REGIANE DE AQUINO;PMDB;PMDB;1;Suplente;13;81612;240000018021;2;SUL;71
SC;ITAJAÍ;Vereador;12444;LUIS FERNANDO DA SILVA;PDT;PDT / PV;1;Eleito por média;13;81612;240000013984;2;SUL;1534
SC;ITAJAÍ;Vereador;25025;ISMAEL INÁCIO BENTO;DEM;DEM / PSDB;1;Suplente;13;81612;240000003461;2;SUL;402
SC;ITAJAÍ;Vereador;14177;CAROLINE APARECIDA COLACO PAIXÃO;PTB;PRB / PTB / PSL / PTN / PC do B / REDE;1;Suplente;13;81612;240000006625;2;SUL;13
SC;ITAJAÍ;Vereador;55666;ANDERSON KOZOROSKI DE SOUZA;PSD;PSD;1;Suplente;13;81612;240000015130;2;SUL;129
SC;ITAJAÍ;Vereador;11700;MARIA DE LOURDES GUEDES DE ANDRADE;PP;PP / PT;1;Suplente;13;81612;240000003869;2;SUL;246
SC;ITAJAÍ;Vereador;45678;JOSÉ ACACIO DA ROCHA;PSDB;DEM / PSDB;1;Eleito por média;13;81612;240000003430;2;SUL;1133
SC;ITAJAÍ;Vereador;51555;AMAURI LOPES DA SILVA;PEN;PPS / PEN;1;Suplente;13;81612;240000016938;2;SUL;18
SC;ITAJAÍ;Vereador;12777;DANIELA BARBETTA METTE;PDT;PDT / PV;1;Suplente;13;81612;240000013974;2;SUL;384
SC;ITAJAÍ;Vereador;12666;SAMUEL CORREA;PDT;PDT / PV;1;Suplente;13;81612;240000018771;2;SUL;96
SC;ITAJAÍ;Vereador;13444;MARIA DE FATIMA SOUZA;PT;PP / PT;1;Suplente;13;81612;240000003893;2;SUL;32
SC;ITAJAÍ;Vereador;40345;EZEQUIEL JOÃO GONÇALVES;PSB;PSB;1;Suplente;13;81612;240000018277;2;SUL;380
SC;ITAJAÍ;Vereador;22007;CALMOSITO JOSE RODRIGUES JUNIOR;PR;PTC / PR;1;Suplente;13;81612;240000009696;2;SUL;51
SC;ITAJAÍ;Vereador;22123;FABIO LUIZ FERNANDES CASTELO GUEDES;PR;PTC / PR;1;Suplente;13;81612;240000009690;2;SUL;723
SC;ITAJAÍ;Vereador;22500;JAIR DOS SANTOS;PR;PTC / PR;1;Suplente;13;81612;240000009698;2;SUL;253
SC;ITAJAÍ;Vereador;44000;MARCOS ANTÔNIO GOULARTE;PRP;PRP;1;Suplente;13;81612;240000018357;2;SUL;155
SC;ITAJAÍ;Vereador;23233;VALDIANE GOMES PADILHA;PPS;PPS / PEN;1;Suplente;13;81612;240000016957;2;SUL;2
SC;ITAJAÍ;Vereador;13000;PAMELA DE FONSECA PEREIRA;PT;PP / PT;1;Suplente;13;81612;240000003895;2;SUL;523
SC;ITAJAÍ;Vereador;45666;FLORISVALDO MARQUES DE SOUZA JUNIOR;PSDB;DEM / PSDB;1;Suplente;13;81612;240000003432;2;SUL;84
SC;ITAJAÍ;Vereador;44040;AMARILDO DOS SANTOS;PRP;PRP;1;Suplente;13;81612;240000018343;2;SUL;78
SC;ITAJAÍ;Vereador;44555;JOSETE DANIELA  MACHADO DA SILVA;PRP;PRP;1;Suplente;13;81612;240000018354;2;SUL;90
SC;ITAJAÍ;Vereador;10001;MARCO ANTONIO DA SILVA;PRB;PRB / PTB / PSL / PTN / PC do B / REDE;1;Suplente;13;81612;240000006612;2;SUL;203
SC;ITAJAÍ;Vereador;45045;ROBERTO RIVELINO DA CUNHA;PSDB;DEM / PSDB;1;Suplente;13;81612;240000003448;2;SUL;933
SC;ITAJAÍ;Vereador;18118;VÂNIA MARIA PEREIRA;REDE;PRB / PTB / PSL / PTN / PC do B / REDE;1;Suplente;13;81612;240000006635;2;SUL;20
SC;ITAJAÍ;Vereador;51222;AILA CARLA SILVA GUEDES;PEN;PPS / PEN;1;Suplente;13;81612;240000016933;2;SUL;78
SC;ITAJAÍ;Vereador;36064;ANGELITA MACHADO DOS ANJOS;PTC;PTC / PR;1;Suplente;13;81612;240000009679;2;SUL;47
SC;ITAJAÍ;Vereador;12130;ALBERTO SANDRO GUILHERME;PDT;PDT / PV;1;Suplente;13;81612;240000013971;2;SUL;85
SC;ITAJAÍ;Vereador;10123;PLINIO FELIPE;PRB;PRB / PTB / PSL / PTN / PC do B / REDE;1;Suplente;13;81612;240000006616;2;SUL;762
SC;ITAJAÍ;Vereador;10020;JOCEMAR DE MIRANDA;PRB;PRB / PTB / PSL / PTN / PC do B / REDE;1;Suplente;13;81612;240000006611;2;SUL;150
SC;ITAJAÍ;Vereador;15615;ELIÉRTE PEREIRA;PMDB;PMDB;1;Suplente;13;81612;240000018003;2;SUL;49
SC;ITAJAÍ;Vereador;15003;MARISTELA FAUSTINO;PMDB;PMDB;1;Suplente;13;81612;240000019297;2;SUL;16
SC;ITAJAÍ;Vereador;15192;ELIANE APARECIDA CORREA;PMDB;PMDB;1;Suplente;13;81612;240000018002;2;SUL;172
SC;ITAJAÍ;Vereador;65123;MARCELO WERNER;PC do B;PRB / PTB / PSL / PTN / PC do B / REDE;1;Eleito por QP;13;81612;240000006632;2;SUL;1262
SC;ITAJAÍ;Vereador;55123;MARIA SALETE DARUGNA MONTEIRO;PSD;PSD;1;Suplente;13;81612;240000015137;2;SUL;102
SC;ITAJAÍ;Vereador;55100;JOEL ALEXANDRE SILVEIRA;PSD;PSD;1;Suplente;13;81612;240000015126;2;SUL;128
SC;ITAJAÍ;Vereador;55000;CLAYTON LUÍS BATSCHAUER;PSD;PSD;1;Suplente;13;81612;240000015136;2;SUL;1054
SC;ITAJAÍ;Vereador;55025;ITAMAR ALVES SUBTIL;PSD;PSD;1;Suplente;13;81612;240000015134;2;SUL;161
SC;ITAJAÍ;Vereador;44325;PATRICIA MONICA BOTTERO TRAMUTOLO DE MATTOS;PRP;PRP;1;Suplente;13;81612;240000018358;2;SUL;51
SC;ITAJAÍ;Vereador;65345;JAILTON FRANCISCO;PC do B;PRB / PTB / PSL / PTN / PC do B / REDE;1;Suplente;13;81612;240000006628;2;SUL;163
SC;ITAJAÍ;Vereador;44311;HERNANDO LEANDRO DA SILVA;PRP;PRP;1;Suplente;13;81612;240000018351;2;SUL;504
SC;ITAJAÍ;Vereador;20000;UBIRATAN COSTA DOS SANTOS MENDES;PSC;PSC / SD;1;Suplente;13;81612;240000002326;2;SUL;258
SC;ITAJAÍ;Vereador;11640;LEANDRO GUSTAVO SERAFIM;PP;PP / PT;1;Suplente;13;81612;240000003874;2;SUL;418
SC;ITAJAÍ;Vereador;77000;MÁRCIO JOSE LAURENÇO;SD;PSC / SD;1;Suplente;13;81612;240000002324;2;SUL;342
SC;ITAJAÍ;Vereador;77333;IRMA DE FÁTIMA MACEDO DE OLIVEIRA;SD;PSC / SD;1;Suplente;13;81612;240000002352;2;SUL;7
SC;ITAJAÍ;Vereador;51777;FABIO MURILO MEDEIROS;PEN;PPS / PEN;1;Suplente;13;81612;240000016937;2;SUL;74
SC;ITAJAÍ;Vereador;36136;APARECIDO MAURO DE OLIVEIRA;PTC;PTC / PR;1;Suplente;13;81612;240000009683;2;SUL;30
SC;ITAJAÍ;Vereador;36777;LUIZ DOS SANTOS NETO;PTC;PTC / PR;1;Suplente;13;81612;240000009684;2;SUL;188
SC;ITAJAÍ;Vereador;12111;FABRICIO ANTONIO DOS SANTOS;PDT;PDT / PV;1;Suplente;13;81612;240000013977;2;SUL;376
SC;ITAJAÍ;Vereador;12069;DANIELA VICTORINO;PDT;PDT / PV;1;Suplente;13;81612;240000013995;2;SUL;84
SC;ITAJAÍ;Vereador;12567;SILVANA MARIA CARDOZO;PDT;PDT / PV;1;Suplente;13;81612;240000013994;2;SUL;377
SC;ITAJAÍ;Vereador;10333;MILTON ROBERTO PACHECO;PRB;PRB / PTB / PSL / PTN / PC do B / REDE;1;Suplente;13;81612;240000006613;2;SUL;71
SC;ITAJAÍ;Vereador;15015;OSNILDO DOS SANTOS;PMDB;PMDB;1;Suplente;13;81612;240000018009;2;SUL;147
SC;ITAJAÍ;Vereador;22555;MOISES MORAES;PR;PTC / PR;1;Suplente;13;81612;240000009688;2;SUL;434
SC;ITAJAÍ;Vereador;22333;SANDRO APARECIDO DA SILVA ANDRADE;PR;PTC / PR;1;Suplente;13;81612;240000009697;2;SUL;364
SC;ITAJAÍ;Vereador;40000;ELIAS DE OLIVEIRA RAMOS;PSB;PSB;1;Suplente;13;81612;240000018276;2;SUL;133
SC;ITAJAÍ;Vereador;40030;RUAMA FERREIRA RAIO;PSB;PSB;1;Suplente;13;81612;240000018290;2;SUL;60
SC;ITAJAÍ;Vereador;17400;MARCIO ADEMESIO DA SILVA;PSL;PRB / PTB / PSL / PTN / PC do B / REDE;1;Suplente;13;81612;240000006619;2;SUL;803
SC;ITAJAÍ;Vereador;23030;LUCIANO DE SOUZA SANTANA;PPS;PPS / PEN;1;Suplente;13;81612;240000016949;2;SUL;254
SC;ITAJAÍ;Vereador;23111;MARIA MARTA SOUZA PEREIRA;PPS;PPS / PEN;1;Suplente;13;81612;240000016951;2;SUL;35
SC;ITAJAÍ;Vereador;11777;SERGIO MURILO PEREIRA;PP;PP / PT;1;Eleito por média;13;81612;240000003882;2;SUL;1174
SC;ITAJAÍ;Vereador;45333;SEVERINA GOMES DA SILVA;PSDB;DEM / PSDB;1;Suplente;13;81612;240000003451;2;SUL;37
SC;ITAJAÍ;Vereador;45055;ALEXANDRA GONÇALVES CAMBRUI;PSDB;DEM / PSDB;1;Suplente;13;81612;240000003440;2;SUL;331
SC;ITAJAÍ;Vereador;14014;LUIZ RICARDO DE MELLO;PTB;PRB / PTB / PSL / PTN / PC do B / REDE;1;Suplente;13;81612;240000006624;2;SUL;159
SC;ITAJAÍ;Vereador;11611;LISANDRO GILLI ROMAGNANI;PP;PP / PT;1;Suplente;13;81612;240000003883;2;SUL;451
SC;ITAJAÍ;Vereador;45190;ELMO SAUL ALVES JUNIOR;PSDB;DEM / PSDB;1;Suplente;13;81612;240000003456;2;SUL;173
SC;ITAJAÍ;Vereador;77999;DANIEL KRIEGER;SD;PSC / SD;1;Suplente;13;81612;240000002325;2;SUL;174
SC;ITAJAÍ;Vereador;77777;MARCOS ANTÔNIO MULLER NETO;SD;PSC / SD;1;Suplente;13;81612;240000002342;2;SUL;539
SC;ITAJAÍ;Vereador;77456;VITOR HUGO DOS SANTOS;SD;PSC / SD;1;Suplente;13;81612;240000002334;2;SUL;95
SC;ITAJAÍ;Vereador;23123;EDUARDO DE CAMARGO ASSIS;PPS;PPS / PEN;1;Suplente;13;81612;240000016944;2;SUL;344
SC;ITAJAÍ;Vereador;23888;ANDERSON LUIS MELO;PPS;PPS / PEN;1;Suplente;13;81612;240000016941;2;SUL;55
SC;ITAJAÍ;Vereador;51111;LUCIANE DOS  SANTOS SCHMIDT ARAUJO SANTOS;PEN;PPS / PEN;1;Suplente;13;81612;240000016931;2;SUL;133
SC;ITAJAÍ;Vereador;65010;REGIANE DA CUNHA;PC do B;PRB / PTB / PSL / PTN / PC do B / REDE;1;Suplente;13;81612;240000006638;2;SUL;22
SC;ITAJAÍ;Vereador;12987;HELTON RIBEIRO DE OLIVEIRA;PDT;PDT / PV;1;Suplente;13;81612;240000013979;2;SUL;78
SC;ITAJAÍ;Vereador;12316;ALEXANDRE SCHMIT BALBINO;PDT;PDT / PV;1;Suplente;13;81612;240000013972;2;SUL;711
SC;ITAJAÍ;Vereador;12555;JULCEMAR MARTINHO FERREIRA;PDT;PDT / PV;1;Suplente;13;81612;240000013981;2;SUL;1229
SC;ITAJAÍ;Vereador;15597;RAQUEL NASCIMENTO FELIZARDO;PMDB;PMDB;1;Suplente;13;81612;240000018012;2;SUL;58
SC;ITAJAÍ;Vereador;22422;FERNANDO SEVERIANO MAFRA;PR;PTC / PR;1;Suplente;13;81612;240000009700;2;SUL;36
SC;ITAJAÍ;Vereador;40107;LUIZ CARLOS PISSETTI;PSB;PSB;1;Suplente;13;81612;240000018283;2;SUL;1338
SC;ITAJAÍ;Vereador;45455;SHEILA CARLA MENDES RITTON;PSDB;DEM / PSDB;1;Suplente;13;81612;240000003455;2;SUL;26
SC;ITAJAÍ;Vereador;45967;ANELISE CHIARELLI;PSDB;DEM / PSDB;1;Suplente;13;81612;240000003434;2;SUL;43
SC;ITAJAÍ;Vereador;25444;FILIPI KLABUNDE;DEM;DEM / PSDB;1;Suplente;13;81612;240000019525;2;SUL;358
SC;ITAJAÍ;Vereador;40633;DALVA MARIA RHENIUS;PSB;PSB;1;Suplente;13;81612;240000018274;2;SUL;1431
SC;ITAJAÍ;Vereador;44044;LUCIANA FURTADO PEREIRA;PRP;PRP;1;Suplente;13;81612;240000018356;2;SUL;13
SC;ITAJAÍ;Vereador;11000;ANTONIO ALVES DE MEDEIROS JUNIOR;PP;PP / PT;1;Suplente;13;81612;240000003873;2;SUL;655
SC;ITAJAÍ;Vereador;12021;MARIA HELENA DOS SANTOS;PDT;PDT / PV;1;Suplente;13;81612;240000013987;2;SUL;353
SC;ITAJAÍ;Vereador;77867;CRISTIANO KLAUS FISCHER;SD;PSC / SD;1;Suplente;13;81612;240000002346;2;SUL;628
SC;ITAJAÍ;Vereador;77555;MAURO JOSÉ DA SILVA;SD;PSC / SD;1;Suplente;13;81612;240000002333;2;SUL;76
SC;ITAJAÍ;Vereador;77977;MARCOS AUGUSTO DEMETRIO MEURER;SD;PSC / SD;1;Suplente;13;81612;240000002341;2;SUL;234
SC;ITAJAÍ;Vereador;10777;OTTO LUIZ QUINTINO JUNIOR;PRB;PRB / PTB / PSL / PTN / PC do B / REDE;1;Eleito por média;13;81612;240000006618;2;SUL;1247
SC;ITAJAÍ;Vereador;44713;CLEITON SILVA BATISTA;PRP;PRP;1;Suplente;13;81612;240000018346;2;SUL;70
SC;ITAJAÍ;Vereador;45777;GILBERTO JESUS MENDES;PSDB;DEM / PSDB;1;Suplente;13;81612;240000003441;2;SUL;704
SC;ITAJAÍ;Vereador;20200;PEDRO HENRIQUE ROCHA AXT;PSC;PSC / SD;1;Suplente;13;81612;240000002331;2;SUL;70
SC;ITAJAÍ;Vereador;10000;KAROLINE DE BORBA;PRB;PRB / PTB / PSL / PTN / PC do B / REDE;1;Suplente;13;81612;240000006626;2;SUL;18
SC;ITAJAÍ;Vereador;11011;HERIBERTO CADORE;PP;PP / PT;1;Suplente;13;81612;240000003867;2;SUL;612
SC;ITAJAÍ;Vereador;77888;DANIELA REGINA LAGERMA;SD;PSC / SD;1;Suplente;13;81612;240000002353;2;SUL;59
SC;ITAJAÍ;Vereador;77005;MARIA DE LOURDES RODRIGUES COSTA;SD;PSC / SD;1;Suplente;13;81612;240000002336;2;SUL;109
SC;ITAJAÍ;Vereador;77141;RAFAEL ZIMMERMANN;SD;PSC / SD;1;Suplente;13;81612;240000002337;2;SUL;106
SC;ITAJAÍ;Vereador;18018;EMIDIO CAPISTRANO DE OLIVEIRA;REDE;PRB / PTB / PSL / PTN / PC do B / REDE;1;Suplente;13;81612;240000006633;2;SUL;121
SC;ITAJAÍ;Vereador;36045;PAULA ADELINA PEREIRA;PTC;PTC / PR;1;Suplente;13;81612;240000009708;2;SUL;2
SC;ITAJAÍ;Vereador;36222;WILLIAM DAGERMAN VIEIRA;PTC;PTC / PR;1;Suplente;13;81612;240000009682;2;SUL;92
SC;ITAJAÍ;Vereador;12321;JULIO DA SILVA;PDT;PDT / PV;1;Suplente;13;81612;240000013982;2;SUL;466
SC;ITAJAÍ;Vereador;13888;GERD KLOTZ;PT;PP / PT;1;Suplente;13;81612;240000003888;2;SUL;143
SC;ITAJAÍ;Vereador;15888;BRUNO ALFREDO LAUREANO;PMDB;PMDB;1;Suplente;13;81612;240000017998;2;SUL;539
SC;ITAJAÍ;Vereador;55888;SEVERINO CORDEIRO;PSD;PSD;1;Suplente;13;81612;240000015123;2;SUL;117
SC;ITAJAÍ;Vereador;55001;OSNI OSVALDO MAESTRI;PSD;PSD;1;Suplente;13;81612;240000015142;2;SUL;145
SC;ITAJAÍ;Vereador;55224;RODRIGO SOUZA CAMPESATTI;PSD;PSD;1;Suplente;13;81612;240000015131;2;SUL;223
SC;ITAJAÍ;Vereador;22122;JOÃO MANOEL DE SOUZA;PR;PTC / PR;1;Suplente;13;81612;240000009689;2;SUL;100
SC;ITAJAÍ;Vereador;22100;JOSEMIR DOS SANTOS;PR;PTC / PR;1;Suplente;13;81612;240000009691;2;SUL;529
SC;ITAJAÍ;Vereador;55050;MARIA VERÔNICA BITTENCOURT;PSD;PSD;1;Suplente;13;81612;240000015121;2;SUL;157
SC;ITAJAÍ;Vereador;15612;LUCIANE CLAUDETE SANTOS;PMDB;PMDB;1;Suplente;13;81612;240000018019;2;SUL;32
SC;ITAJAÍ;Vereador;45945;CARLOS AUGUSTO PINHEIRO SILVESTRE;PSDB;DEM / PSDB;1;Suplente;13;81612;240000003443;2;SUL;362
SC;ITAJAÍ;Vereador;14234;GRACIELE BEATRIZ ROCHA DA SILVA;PTB;PRB / PTB / PSL / PTN / PC do B / REDE;1;Suplente;13;81612;240000006620;2;SUL;57
SC;ITAJAÍ;Vereador;14123;VALTER PASSOS DE OLIVEIRA;PTB;PRB / PTB / PSL / PTN / PC do B / REDE;1;Suplente;13;81612;240000006623;2;SUL;142
SC;ITAJAÍ;Vereador;20222;JAKSON DO CARMO SANTOS;PSC;PSC / SD;1;Suplente;13;81612;240000002349;2;SUL;438
SC;ITAJAÍ;Vereador;20220;DIEGO RIBEIRO BRISOLARA;PSC;PSC / SD;1;Suplente;13;81612;240000002330;2;SUL;67
SC;ITAJAÍ;Vereador;11999;MAURINO PACHECO;PP;PP / PT;1;Suplente;13;81612;240000003884;2;SUL;236
