Ano de eleição;Cor / Raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Identidade de gênero;Intérprete de libras;Município;País;Quilombola;Região;UF;Quantidade de eleitores com biometria;Quantidade de eleitores com deficiência;Quantidade de eleitores com nome social;Quantidade de eleitores;Quantidade voto facultativo;Quantidade voto facultativo deficiência;Quantidade voto obrigatório;Quantidade voto obrigatório deficiência;Data de carga
2026;NÃO INFORMADO;VIÚVO;55 a 59 anos;FEMININO;ANALFABETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;2;0;0;2;2;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;55 a 59 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;31;0;0;31;0;;31;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;55 a 59 anos;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;69;0;0;71;0;;71;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;55 a 59 anos;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;49;0;0;49;0;;49;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;55 a 59 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;13;1;0;13;0;;13;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;55 a 59 anos;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;8;0;0;8;0;;8;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;55 a 59 anos;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;32;0;0;32;0;;32;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;55 a 59 anos;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;10;1;0;10;0;;10;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;55 a 59 anos;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;8;1;0;8;0;;8;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;55 a 59 anos;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;14;0;0;14;0;;14;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;55 a 59 anos;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;12;0;0;13;0;;13;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;55 a 59 anos;MASCULINO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;3;0;0;3;0;;3;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;55 a 59 anos;MASCULINO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;4;0;0;4;0;;4;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;55 a 59 anos;MASCULINO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;5;0;0;5;0;;5;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;60 a 64 anos;FEMININO;ANALFABETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;6;0;0;6;6;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;60 a 64 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;75;1;0;75;0;;75;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;60 a 64 anos;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;162;3;0;165;0;;165;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;60 a 64 anos;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;79;0;0;79;0;;79;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;60 a 64 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;19;0;0;19;0;;19;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;60 a 64 anos;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;24;0;0;24;0;;24;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;60 a 64 anos;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;39;0;0;40;0;;40;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;60 a 64 anos;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;15;0;0;15;0;;15;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;60 a 64 anos;MASCULINO;ANALFABETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;1;0;0;1;1;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;60 a 64 anos;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;13;0;0;14;0;;14;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;60 a 64 anos;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;21;0;0;23;0;;23;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;60 a 64 anos;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;23;0;0;23;0;;23;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;60 a 64 anos;MASCULINO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;5;0;0;5;0;;5;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;60 a 64 anos;MASCULINO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;3;0;0;3;0;;3;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;60 a 64 anos;MASCULINO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;10;0;0;11;0;;11;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;60 a 64 anos;MASCULINO;SUPERIOR INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;6;0;0;6;0;;6;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;65 a 69 anos;FEMININO;ANALFABETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;15;0;0;15;15;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;65 a 69 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;76;3;0;76;0;;76;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;65 a 69 anos;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;216;2;0;222;0;;222;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;65 a 69 anos;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;90;0;0;90;0;;90;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;65 a 69 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;25;2;0;25;0;;25;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;65 a 69 anos;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;43;0;0;43;0;;43;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;65 a 69 anos;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;59;1;0;59;0;;59;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;65 a 69 anos;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;14;0;0;14;0;;14;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;65 a 69 anos;MASCULINO;ANALFABETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;3;1;0;3;3;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;65 a 69 anos;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;13;0;0;13;0;;13;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;65 a 69 anos;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;41;1;0;44;0;;44;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;65 a 69 anos;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;17;2;0;17;0;;17;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;65 a 69 anos;MASCULINO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;5;0;0;5;0;;5;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;65 a 69 anos;MASCULINO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;5;0;0;5;0;;5;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;65 a 69 anos;MASCULINO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;11;0;0;11;0;;11;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;65 a 69 anos;MASCULINO;SUPERIOR INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;7;0;0;7;0;;7;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;70 a 74 anos;FEMININO;ANALFABETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;18;1;0;18;18;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;70 a 74 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;69;1;0;70;70;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;70 a 74 anos;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;270;1;0;270;270;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;70 a 74 anos;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;96;2;0;96;96;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;70 a 74 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;33;0;0;33;33;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;70 a 74 anos;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;66;0;0;66;66;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;70 a 74 anos;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;63;0;0;63;63;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;70 a 74 anos;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;8;0;0;8;8;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;70 a 74 anos;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;14;0;0;15;15;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;70 a 74 anos;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;46;0;0;46;46;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;70 a 74 anos;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;23;1;0;23;23;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;70 a 74 anos;MASCULINO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;5;0;0;5;5;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;70 a 74 anos;MASCULINO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;17;0;0;18;18;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;70 a 74 anos;MASCULINO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;10;0;0;10;10;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;70 a 74 anos;MASCULINO;SUPERIOR INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;8;0;0;8;8;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;75 a 79 anos;FEMININO;ANALFABETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;27;2;0;27;27;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;75 a 79 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;63;1;0;64;64;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;75 a 79 anos;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;291;14;0;295;295;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;75 a 79 anos;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;63;1;0;63;63;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;75 a 79 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;11;0;0;11;11;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;75 a 79 anos;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;93;1;0;93;93;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;75 a 79 anos;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;41;1;0;41;41;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;75 a 79 anos;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;11;2;0;12;12;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;75 a 79 anos;MASCULINO;ANALFABETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;3;0;0;3;3;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;75 a 79 anos;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;11;0;0;11;11;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;75 a 79 anos;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;35;1;0;35;35;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;75 a 79 anos;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;7;1;0;7;7;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;75 a 79 anos;MASCULINO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;6;0;0;6;6;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;75 a 79 anos;MASCULINO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;19;1;0;19;19;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;75 a 79 anos;MASCULINO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;2;0;0;2;2;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;75 a 79 anos;MASCULINO;SUPERIOR INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;4;0;0;4;4;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;80 a 84 anos;FEMININO;ANALFABETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;12;1;0;14;14;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;80 a 84 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;31;1;0;33;33;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;80 a 84 anos;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;117;3;0;122;122;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;80 a 84 anos;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;40;1;0;42;42;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;80 a 84 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;6;0;0;6;6;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;80 a 84 anos;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;31;2;0;31;31;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;80 a 84 anos;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;19;0;0;19;19;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;80 a 84 anos;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;1;0;0;1;1;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;80 a 84 anos;MASCULINO;ANALFABETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;2;0;0;2;2;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;80 a 84 anos;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;20;0;0;20;20;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;80 a 84 anos;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;7;1;0;7;7;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;80 a 84 anos;MASCULINO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;1;1;0;2;2;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;80 a 84 anos;MASCULINO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;4;0;0;4;4;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;80 a 84 anos;MASCULINO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;9;1;0;9;9;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;80 a 84 anos;MASCULINO;SUPERIOR INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;1;0;0;1;1;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;85 a 89 anos;FEMININO;ANALFABETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;3;0;0;3;3;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;85 a 89 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;21;1;0;22;22;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;85 a 89 anos;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;66;3;0;68;68;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;85 a 89 anos;FEMININO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;18;2;0;19;19;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;85 a 89 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;1;0;0;1;1;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;85 a 89 anos;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;17;1;0;18;18;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;85 a 89 anos;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;13;1;0;13;13;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;85 a 89 anos;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;2;0;0;2;2;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;85 a 89 anos;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;2;0;0;2;2;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;85 a 89 anos;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;9;0;0;10;10;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;85 a 89 anos;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;5;0;0;5;5;;0;;18/07/2026 07:17
2026;NÃO INFORMADO;VIÚVO;85 a 89 anos;MASCULINO;LÊ E ESCREVE;NÃO INFORMADO;NÃO INFORMADO;ITAJAÍ;Brasil;NÃO INFORMADO;SUL;SC;4;0;0;4;4;;0;;18/07/2026 07:17
