ano,parlamentar,favorecido_consulta,cnpj_consulta,tipo_favorecido,funcao,subfuncao,fase,valor,data,documento
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,135.86,09/09/2024,193125192112024OB000485
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,135.86,10/10/2024,193125192112024OB000596
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,135.86,14/11/2024,193125192112024OB000691
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,135.86,09/12/2024,193125192112024OB000727
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,130.56,09/01/2024,193125192112024OB000011
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,130.56,08/03/2024,193125192112024OB000075
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,130.56,26/03/2024,193125192112024OB000114
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,130.56,15/05/2024,193125192112024OB000242
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,PAGO,115.1,19/09/2024,120073000012024OB001867
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,111.29,08/05/2024,193125192112024OB000229
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,111.29,12/06/2024,193125192112024OB000309
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,111.29,28/06/2024,193125192112024OB000353
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,111.29,06/08/2024,193125192112024OB000418
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,111.29,09/09/2024,193125192112024OB000472
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,111.29,30/09/2024,193125192112024OB000546
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,111.29,18/10/2024,193125192112024OB000610
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,104.41,24/01/2024,193125192112024OB000026
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,104.41,08/03/2024,193125192112024OB000086
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,104.41,09/04/2024,193125192112024OB000148
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,15.89,15/05/2024,193125192112024OB000256
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,14.44,08/05/2024,193125192112024OB000222
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,27 - Desporto e lazer,811 - Desporto de rendimento,EMPENHADO,0.0,06/12/2024,180009000012024NE000022
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,09 - Previdência social,271 - Previdência básica,LIQUIDADO,0.0,06/02/2024,513181579042024NS008817
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,09 - Previdência social,271 - Previdência básica,LIQUIDADO,0.0,22/02/2024,513181579042024NS015224
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,09 - Previdência social,271 - Previdência básica,LIQUIDADO,0.0,14/03/2024,513181579042024NS025167
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,20 - Agricultura,122 - Administração geral,LIQUIDADO,0.0,18/03/2024,130072000012024NS000199
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,12 - Educação,363 - Ensino profissional,LIQUIDADO,0.0,26/11/2024,158516264382024NS035335
2024,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,17 - Saneamento,512 - Saneamento básico urbano,LIQUIDADO,0.0,02/12/2024,175004000012024NS020553
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,0.0,10/04/2024,785344000012024NE000133
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,10/01/2024,785344000012024NS000056
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,10/01/2024,785344000012024NS000051
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,27/02/2024,785344000012024NS000449
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,21/05/2024,785344000012024NS000723
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,06/08/2024,785344000012024NS001127
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,06/08/2024,785344000012024NS001125
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,06/08/2024,785344000012024NS001126
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,05/09/2024,120073000012024NS004058
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,18/09/2024,785344000012024NS001361
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,13/11/2024,785344000012024NS001749
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,13/11/2024,785344000012024NS001748
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,13/11/2024,785344000012024NS001747
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,12/12/2024,120073000012024NS005859
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,16/12/2024,785344000012024NS001982
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,10 - Saúde,302 - Assistência hospitalar e ambulatorial,LIQUIDADO,0.0,14/08/2024,257001000012024NS101260
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,16/05/2024,120073000012024NS001875
2024,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,21/11/2024,785344000012024NS001771
2024,2925 - CARMEN ZANOTTO,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,EMPENHADO,200000.0,26/06/2024,170860000012024NE009043
2024,2925 - CARMEN ZANOTTO,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,PAGO,200000.0,03/07/2024,170860000012024OB001384
2024,2925 - CARMEN ZANOTTO,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,LIQUIDADO,0.0,28/06/2024,170860000012024NS012364
2024,3929 - CARLOS CHIODINI,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,EMPENHADO,1100000.0,26/06/2024,170860000012024NE008213
2024,3929 - CARLOS CHIODINI,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,PAGO,1100000.0,03/07/2024,170860000012024OB002299
2024,3929 - CARLOS CHIODINI,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,10 - Saúde,302 - Assistência hospitalar e ambulatorial,EMPENHADO,420000.0,14/06/2024,257001000012024NE000414
2024,3929 - CARLOS CHIODINI,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,LIQUIDADO,0.0,28/06/2024,170860000012024NS011904
2024,3949 - DANIEL FREITAS,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,EMPENHADO,1005585.0,26/06/2024,170860000012024NE007539
2024,3949 - DANIEL FREITAS,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,PAGO,1005585.0,03/07/2024,170860000012024OB002400
2024,3949 - DANIEL FREITAS,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,LIQUIDADO,0.0,28/06/2024,170860000012024NS011572
2024,4209 - JORGE GOETTEN,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,EMPENHADO,300000.0,26/06/2024,170860000012024NE009052
2024,4209 - JORGE GOETTEN,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,PAGO,30.0,13/12/2024,170860000012024OB009939
2024,4209 - JORGE GOETTEN,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,LIQUIDADO,0.0,11/12/2024,170860000012024NS029765
2024,4251 - IVETE DA SILVEIRA,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,EMPENHADO,200000.0,26/06/2024,170860000012024NE009300
2024,4251 - IVETE DA SILVEIRA,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,EMPENHADO,200000.0,26/06/2024,170860000012024NE009297
2024,4251 - IVETE DA SILVEIRA,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,PAGO,200000.0,03/07/2024,170860000012024OB003579
2024,4251 - IVETE DA SILVEIRA,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,PAGO,200000.0,03/07/2024,170860000012024OB003568
2024,4251 - IVETE DA SILVEIRA,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,EMPENHADO,100000.0,26/06/2024,170860000012024NE009299
2024,4251 - IVETE DA SILVEIRA,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,EMPENHADO,100000.0,26/06/2024,170860000012024NE009298
2024,4251 - IVETE DA SILVEIRA,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,PAGO,100000.0,03/07/2024,170860000012024OB003628
2024,4251 - IVETE DA SILVEIRA,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,PAGO,10.0,13/12/2024,170860000012024OB010018
2024,4251 - IVETE DA SILVEIRA,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,LIQUIDADO,0.0,28/06/2024,170860000012024NS012474
2024,4251 - IVETE DA SILVEIRA,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,LIQUIDADO,0.0,28/06/2024,170860000012024NS012476
2024,4251 - IVETE DA SILVEIRA,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,LIQUIDADO,0.0,28/06/2024,170860000012024NS012475
2024,4251 - IVETE DA SILVEIRA,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,LIQUIDADO,0.0,11/12/2024,170860000012024NS029920
2024,4339 - DANIELA REINEHR,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,EMPENHADO,100000.0,26/06/2024,170860000012024NE009295
2024,4339 - DANIELA REINEHR,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,PAGO,10.0,13/12/2024,170860000012024OB010901
2024,4339 - DANIELA REINEHR,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,LIQUIDADO,0.0,11/12/2024,170860000012024NS029919
2024,5006 - COM. ESPORTE,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,27 - Desporto e lazer,812 - Desporto comunitário,EMPENHADO,200000.0,29/07/2024,180073000012024NE001559
2024,8100 - RELATOR GERAL,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,12 - Educação,368 - Educação básica,EMPENHADO,58230.86,31/12/2024,153173152532020NE656538
2024,8100 - RELATOR GERAL,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,23 - Comércio e serviços,695 - Turismo,LIQUIDADO,0.0,29/12/2024,540007000012024NS003806
2024,9055 - GILSON MARQUES,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,10 - Saúde,302 - Assistência hospitalar e ambulatorial,EMPENHADO,700000.0,10/12/2024,257001000012024NE000668
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,17 - Saneamento,512 - Saneamento básico urbano,EMPENHADO,650279.54,09/08/2023,175004000012023NE000040
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,142744.82,13/06/2023,785344000012023NE000377
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,PAGO,142744.82,27/06/2023,785344000012023OB800436
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,128724.2,28/12/2023,785344000012023NE001181
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,12 - Educação,365 - Educação infantil,EMPENHADO,113285.06,17/03/2023,153173152532023NE630177
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,12 - Educação,365 - Educação infantil,PAGO,113285.06,24/03/2023,153173152532023OB805356
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,108094.86,26/01/2023,785344000012023NE000045
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,PAGO,108094.86,17/02/2023,785344000012023OB800140
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,93226.65,18/08/2023,785344000012023NE000539
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,PAGO,93226.65,25/09/2023,785344000012023OB800659
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,12 - Educação,368 - Educação básica,PAGO,93225.32,15/05/2023,153173152532023OB811490
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,68218.18,11/01/2023,785344000012023OB800014
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,65466.47,26/01/2023,785344000012023NE000051
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,PAGO,65466.47,17/02/2023,785344000012023OB800141
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,63076.06,23/11/2023,785344000012023NE000851
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,PAGO,63076.06,29/11/2023,785344000012023OB800846
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,12 - Educação,368 - Educação básica,PAGO,52830.06,15/05/2023,153173152532023OB811487
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,50291.69,30/10/2023,785344000012023NE000761
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,PAGO,50291.69,22/11/2023,785344000012023OB800793
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,49698.83,27/12/2023,785344000012023NE001144
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,44157.6,14/02/2023,785344000012023NE000090
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,PAGO,44157.6,10/03/2023,785344000012023OB800185
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,35394.2,30/03/2023,785344000012023NE000136
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,PAGO,35394.2,28/04/2023,785344000012023OB800277
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,30992.65,27/12/2023,785344000012023NE001148
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,30634.88,23/11/2023,785344000012023NE000852
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,PAGO,30634.88,29/11/2023,785344000012023OB800847
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,20964.87,02/05/2023,785344000012023NE000204
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,PAGO,20964.87,25/05/2023,785344000012023OB800334
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,20250.45,14/08/2023,785344000012023NE000478
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,PAGO,20250.45,13/09/2023,785344000012023OB800624
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,19572.37,23/11/2023,785344000012023NE000853
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,PAGO,19572.37,29/11/2023,785344000012023OB800848
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,17519.17,09/06/2023,785344000012023NE000320
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,PAGO,17519.17,22/06/2023,785344000012023OB800398
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,17104.91,11/01/2023,785344000012023OB800009
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,04 - Administração,122 - Administração geral,EMPENHADO,6104.81,11/09/2023,170156000012023NE000475
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,725.34,08/02/2023,443048442072023OB800211
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,541 - Preservação e conservação ambiental,PAGO,725.34,07/03/2023,443048442072023OB800438
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,09 - Previdência social,271 - Previdência básica,PAGO,641.56,17/05/2023,510181572022023DR801114
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,541 - Preservação e conservação ambiental,PAGO,259.05,10/10/2023,443048442072023OB802009
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,06 - Segurança pública,122 - Administração geral,PAGO,213.51,04/07/2023,200125000012023DR800105
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,06 - Segurança pública,122 - Administração geral,PAGO,202.05,19/05/2023,200125000012023DR800086
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,06 - Segurança pública,122 - Administração geral,PAGO,202.05,02/06/2023,200125000012023DR800099
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,130.56,22/12/2023,193125192112023OB800897
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,06 - Segurança pública,122 - Administração geral,PAGO,129.28,03/04/2023,200125000012023DR800071
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,104.45,23/08/2023,193125192112023OB800536
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,104.45,23/08/2023,193125192112023OB800543
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,104.45,13/09/2023,193125192112023OB800590
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,104.45,10/10/2023,193125192112023OB800680
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,104.45,22/11/2023,193125192112023OB800790
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,104.42,22/11/2023,193125192112023OB800786
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,104.41,20/12/2023,193125192112023OB800871
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,104.4,19/09/2023,193125192112023OB800626
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,104.4,17/10/2023,193125192112023OB800693
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,04 - Administração,122 - Administração geral,EMPENHADO,104.13,18/08/2023,114624113012023NE001154
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,102.14,27/01/2023,193125192112023OB800017
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,102.0,23/08/2023,193125192112023OB800521
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,100.0,06/07/2023,120073000012023NE000404
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,93.04,09/02/2023,193125192112023OB800071
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,93.04,09/02/2023,193125192112023OB800059
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,93.04,13/03/2023,193125192112023OB800177
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,93.04,02/05/2023,193125192112023OB800283
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,93.04,10/05/2023,193125192112023OB800334
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,93.04,16/06/2023,193125192112023OB800399
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,64.6,24/07/2023,193125192112023OB800469
